link_id,tmc,time,speed
"98, 80, 81",110P57807,19:30,51.0
"98, 80, 81",110P57807,19:45,51.0
"98, 80, 81",110P57807,20:00,51.0
"98, 80, 81",110P57807,20:15,51.1
"98, 80, 81",110P57807,20:30,52.3
"98, 80, 81",110P57807,20:45,56.5
"98, 80, 81",110P57807,21:00,63.3
"98, 80, 81",110P57807,21:15,67.2
"98, 80, 81",110P57807,21:30,63.1
"98, 80, 81",110P57807,21:45,63.0
"98, 80, 81",110P57807,22:00,61.7
"98, 80, 81",110P57807,22:15,58.0
"98, 80, 81",110P57807,22:30,58.0
"98, 80, 81",110P57807,22:45,58.0
"98, 80, 81",110P57807,23:00,58.0
"98, 80, 81",110P57807,23:15,58.0
"98, 80, 81",110P57807,23:30,58.0
"98, 80, 81",110P57807,23:45,58.0
1,110P57809,00:00,38.6
1,110P57809,00:15,43.6
1,110P57809,00:30,44.1
1,110P57809,00:45,44.0
1,110P57809,01:00,44.0
1,110P57809,01:15,44.0
1,110P57809,01:30,44.0
1,110P57809,01:45,44.0
1,110P57809,02:00,44.0
1,110P57809,02:15,44.0
1,110P57809,02:30,44.0
1,110P57809,02:45,44.0
1,110P57809,03:00,44.0
1,110P57809,03:15,34.1
1,110P57809,03:30,36.5
1,110P57809,03:45,40.2
1,110P57809,04:00,40.1
1,110P57809,04:15,37.1
1,110P57809,04:30,36.1
1,110P57809,04:45,36.3
1,110P57809,05:00,37.7
1,110P57809,05:15,33.9
1,110P57809,05:30,34.1
1,110P57809,05:45,31.5
1,110P57809,06:00,33.0
1,110P57809,06:15,32.7
1,110P57809,06:30,33.3
1,110P57809,06:45,34.6
1,110P57809,07:00,29.4
1,110P57809,07:15,31.6
1,110P57809,07:30,32.1
1,110P57809,07:45,32.5
1,110P57809,08:00,31.6
1,110P57809,08:15,33.6
1,110P57809,08:30,35.5
1,110P57809,08:45,36.7
1,110P57809,09:00,37.5
1,110P57809,09:15,34.3
1,110P57809,09:30,36.6
1,110P57809,09:45,36.1
1,110P57809,10:00,38.5
1,110P57809,10:15,40.0
1,110P57809,10:30,38.1
1,110P57809,10:45,41.2
1,110P57809,11:00,38.3
1,110P57809,11:15,38.0
1,110P57809,11:30,37.4
1,110P57809,11:45,37.5
1,110P57809,12:00,40.0
1,110P57809,12:15,37.3
1,110P57809,12:30,35.9
1,110P57809,12:45,41.9
1,110P57809,13:00,46.8
1,110P57809,13:15,40.8
1,110P57809,13:30,35.5
1,110P57809,13:45,34.9
1,110P57809,14:00,42.6
1,110P57809,14:15,39.8
1,110P57809,14:30,37.0
1,110P57809,14:45,35.6
1,110P57809,15:00,37.9
1,110P57809,15:15,39.3
1,110P57809,15:30,36.5
1,110P57809,15:45,38.3
1,110P57809,16:00,40.2
1,110P57809,16:15,43.5
1,110P57809,16:30,45.9
1,110P57809,16:45,42.0
1,110P57809,17:00,37.1
1,110P57809,17:15,38.5
1,110P57809,17:30,35.5
1,110P57809,17:45,37.9
1,110P57809,18:00,39.7
1,110P57809,18:15,39.9
1,110P57809,18:30,37.9
1,110P57809,18:45,37.0
1,110P57809,19:00,34.3
1,110P57809,19:15,35.9
1,110P57809,19:30,38.7
1,110P57809,19:45,38.4
1,110P57809,20:00,34.8
1,110P57809,20:15,36.4
1,110P57809,20:30,39.1
1,110P57809,20:45,34.9
1,110P57809,21:00,36.9
1,110P57809,21:15,40.0
1,110P57809,21:30,38.5
1,110P57809,21:45,35.1
1,110P57809,22:00,37.7
1,110P57809,22:15,42.4
1,110P57809,22:30,39.1
1,110P57809,22:45,39.6
1,110P57809,23:00,34.7
1,110P57809,23:15,35.5
1,110P57809,23:30,37.3
1,110P57809,23:45,37.5
9,110P57811,00:00,34.9
9,110P57811,00:15,36.2
9,110P57811,00:30,39.3
9,110P57811,00:45,40.0
9,110P57811,01:00,39.3
9,110P57811,01:15,44.3
9,110P57811,01:30,42.3
9,110P57811,01:45,42.1
9,110P57811,02:00,41.5
9,110P57811,02:15,40.5
9,110P57811,02:30,53.0
9,110P57811,02:45,54.8
9,110P57811,03:00,42.2
9,110P57811,03:15,44.3
9,110P57811,03:30,47.6
9,110P57811,03:45,49.1
9,110P57811,04:00,46.5
9,110P57811,04:15,45.5
9,110P57811,04:30,45.3
9,110P57811,04:45,42.0
9,110P57811,05:00,39.3
9,110P57811,05:15,37.8
9,110P57811,05:30,45.1
9,110P57811,05:45,44.0
9,110P57811,06:00,39.7
9,110P57811,06:15,40.5
9,110P57811,06:30,40.3
9,110P57811,06:45,37.9
9,110P57811,07:00,36.8
9,110P57811,07:15,40.1
9,110P57811,07:30,41.6
9,110P57811,07:45,42.3
9,110P57811,08:00,39.5
9,110P57811,08:15,40.4
9,110P57811,08:30,39.0
9,110P57811,08:45,36.9
9,110P57811,09:00,34.3
9,110P57811,09:15,36.0
9,110P57811,09:30,37.3
9,110P57811,09:45,41.1
9,110P57811,10:00,40.5
9,110P57811,10:15,42.3
9,110P57811,10:30,40.5
9,110P57811,10:45,42.8
9,110P57811,11:00,46.7
9,110P57811,11:15,41.6
9,110P57811,11:30,40.0
9,110P57811,11:45,40.7
9,110P57811,12:00,43.3
9,110P57811,12:15,43.2
9,110P57811,12:30,40.0
9,110P57811,12:45,39.9
9,110P57811,13:00,41.3
9,110P57811,13:15,42.0
9,110P57811,13:30,38.4
9,110P57811,13:45,35.1
9,110P57811,14:00,40.7
9,110P57811,14:15,43.0
9,110P57811,14:30,39.3
9,110P57811,14:45,38.7
9,110P57811,15:00,38.7
9,110P57811,15:15,38.7
9,110P57811,15:30,41.5
9,110P57811,15:45,43.7
9,110P57811,16:00,43.1
9,110P57811,16:15,38.8
9,110P57811,16:30,40.9
9,110P57811,16:45,43.3
9,110P57811,17:00,45.1
9,110P57811,17:15,41.9
9,110P57811,17:30,41.7
9,110P57811,17:45,43.1
9,110P57811,18:00,43.0
9,110P57811,18:15,37.3
9,110P57811,18:30,40.3
9,110P57811,18:45,42.2
9,110P57811,19:00,40.3
9,110P57811,19:15,42.4
9,110P57811,19:30,41.6
9,110P57811,19:45,41.8
9,110P57811,20:00,46.1
9,110P57811,20:15,41.7
9,110P57811,20:30,40.5
9,110P57811,20:45,41.1
9,110P57811,21:00,40.9
9,110P57811,21:15,38.5
9,110P57811,21:30,36.6
9,110P57811,21:45,36.5
9,110P57811,22:00,38.0
9,110P57811,22:15,38.4
9,110P57811,22:30,37.7
9,110P57811,22:45,38.3
9,110P57811,23:00,39.9
9,110P57811,23:15,41.9
9,110P57811,23:30,43.0
9,110P57811,23:45,43.9
10,110P57813,00:00,38.1
10,110P57813,00:15,46.4
10,110P57813,00:30,35.0
10,110P57813,00:45,30.1
10,110P57813,01:00,38.7
10,110P57813,01:15,32.0
10,110P57813,01:30,30.0
10,110P57813,01:45,30.0
10,110P57813,02:00,30.0
10,110P57813,02:15,32.0
10,110P57813,02:30,36.1
10,110P57813,02:45,39.0
10,110P57813,03:00,39.0
10,110P57813,03:15,40.4
10,110P57813,03:30,45.0
10,110P57813,03:45,43.9
10,110P57813,04:00,42.2
10,110P57813,04:15,39.9
10,110P57813,04:30,39.8
10,110P57813,04:45,39.0
10,110P57813,05:00,39.0
10,110P57813,05:15,41.3
10,110P57813,05:30,46.3
10,110P57813,05:45,46.9
10,110P57813,06:00,44.9
10,110P57813,06:15,39.1
10,110P57813,06:30,38.7
10,110P57813,06:45,39.2
10,110P57813,07:00,41.9
10,110P57813,07:15,42.5
10,110P57813,07:30,45.0
10,110P57813,07:45,44.3
10,110P57813,08:00,40.7
10,110P57813,08:15,38.7
10,110P57813,08:30,40.6
10,110P57813,08:45,40.5
10,110P57813,09:00,41.1
10,110P57813,09:15,41.5
10,110P57813,09:30,42.2
10,110P57813,09:45,40.9
10,110P57813,10:00,31.8
10,110P57813,10:15,28.1
10,110P57813,10:30,27.2
10,110P57813,10:45,27.3
10,110P57813,11:00,26.1
10,110P57813,11:15,30.7
10,110P57813,11:30,35.3
10,110P57813,11:45,30.4
10,110P57813,12:00,32.9
10,110P57813,12:15,32.1
10,110P57813,12:30,23.1
10,110P57813,12:45,21.7
10,110P57813,13:00,25.5
10,110P57813,13:15,22.1
10,110P57813,13:30,21.3
10,110P57813,13:45,24.3
10,110P57813,14:00,26.7
10,110P57813,14:15,27.7
10,110P57813,14:30,32.9
10,110P57813,14:45,39.8
10,110P57813,15:00,41.3
10,110P57813,15:15,41.9
10,110P57813,15:30,42.2
10,110P57813,15:45,41.9
10,110P57813,16:00,41.9
10,110P57813,16:15,40.5
10,110P57813,16:30,40.9
10,110P57813,16:45,40.2
10,110P57813,17:00,39.0
10,110P57813,17:15,41.2
10,110P57813,17:30,39.5
10,110P57813,17:45,34.8
10,110P57813,18:00,39.1
10,110P57813,18:15,39.4
10,110P57813,18:30,42.3
10,110P57813,18:45,47.2
10,110P57813,19:00,43.3
10,110P57813,19:15,41.2
10,110P57813,19:30,41.3
10,110P57813,19:45,40.5
10,110P57813,20:00,40.3
10,110P57813,20:15,40.4
10,110P57813,20:30,42.9
10,110P57813,20:45,42.7
10,110P57813,21:00,42.1
10,110P57813,21:15,41.9
10,110P57813,21:30,41.1
10,110P57813,21:45,40.3
10,110P57813,22:00,42.3
10,110P57813,22:15,42.0
10,110P57813,22:30,45.0
10,110P57813,22:45,43.4
10,110P57813,23:00,44.1
10,110P57813,23:15,46.1
10,110P57813,23:30,44.0
10,110P57813,23:45,41.4
2,110P57815,00:00,30.1
2,110P57815,00:15,29.1
2,110P57815,00:30,29.8
2,110P57815,00:45,28.5
2,110P57815,01:00,24.0
2,110P57815,01:15,26.9
2,110P57815,01:30,26.2
2,110P57815,01:45,25.0
2,110P57815,02:00,25.0
2,110P57815,02:15,25.0
2,110P57815,02:30,25.0
2,110P57815,02:45,26.6
2,110P57815,03:00,28.6
2,110P57815,03:15,30.2
2,110P57815,03:30,32.0
2,110P57815,03:45,36.0
2,110P57815,04:00,37.6
2,110P57815,04:15,32.0
2,110P57815,04:30,31.5
2,110P57815,04:45,33.9
2,110P57815,05:00,31.9
2,110P57815,05:15,31.3
2,110P57815,05:30,32.7
2,110P57815,05:45,36.1
2,110P57815,06:00,36.5
2,110P57815,06:15,34.0
2,110P57815,06:30,37.5
2,110P57815,06:45,37.0
2,110P57815,07:00,39.1
2,110P57815,07:15,38.9
2,110P57815,07:30,36.6
2,110P57815,07:45,35.0
2,110P57815,08:00,38.8
2,110P57815,08:15,37.0
2,110P57815,08:30,35.3
2,110P57815,08:45,34.7
2,110P57815,09:00,37.9
2,110P57815,09:15,37.8
2,110P57815,09:30,36.7
2,110P57815,09:45,35.0
2,110P57815,10:00,32.3
2,110P57815,10:15,30.7
2,110P57815,10:30,30.5
2,110P57815,10:45,33.8
2,110P57815,11:00,33.9
2,110P57815,11:15,30.9
2,110P57815,11:30,30.0
2,110P57815,11:45,32.2
2,110P57815,12:00,31.9
2,110P57815,12:15,30.0
2,110P57815,12:30,30.7
2,110P57815,12:45,31.8
2,110P57815,13:00,32.4
2,110P57815,13:15,33.5
2,110P57815,13:30,35.2
2,110P57815,13:45,34.2
2,110P57815,14:00,34.0
2,110P57815,14:15,32.6
2,110P57815,14:30,30.9
2,110P57815,14:45,32.7
2,110P57815,15:00,35.9
2,110P57815,15:15,33.9
2,110P57815,15:30,34.0
2,110P57815,15:45,32.4
2,110P57815,16:00,33.9
2,110P57815,16:15,33.8
2,110P57815,16:30,34.1
2,110P57815,16:45,33.1
2,110P57815,17:00,32.0
2,110P57815,17:15,34.6
2,110P57815,17:30,34.9
2,110P57815,17:45,33.7
2,110P57815,18:00,34.3
2,110P57815,18:15,36.3
2,110P57815,18:30,31.5
2,110P57815,18:45,34.6
2,110P57815,19:00,33.9
2,110P57815,19:15,33.5
2,110P57815,19:30,35.2
2,110P57815,19:45,36.0
2,110P57815,20:00,35.5
2,110P57815,20:15,35.8
2,110P57815,20:30,35.1
2,110P57815,20:45,32.7
2,110P57815,21:00,34.1
2,110P57815,21:15,32.7
2,110P57815,21:30,30.7
2,110P57815,21:45,30.1
2,110P57815,22:00,31.5
2,110P57815,22:15,34.2
2,110P57815,22:30,36.5
2,110P57815,22:45,32.1
2,110P57815,23:00,34.0
2,110P57815,23:15,37.2
2,110P57815,23:30,35.1
2,110P57815,23:45,34.0
5,110P57817,00:00,37.0
5,110P57817,00:15,37.0
5,110P57817,00:30,37.0
5,110P57817,00:45,37.0
5,110P57817,01:00,37.0
5,110P57817,01:15,37.0
5,110P57817,01:30,37.0
5,110P57817,01:45,37.0
5,110P57817,02:00,37.0
5,110P57817,02:15,37.0
5,110P57817,02:30,37.0
5,110P57817,02:45,37.0
5,110P57817,03:00,37.0
5,110P57817,03:15,37.0
5,110P57817,03:30,37.0
5,110P57817,03:45,37.0
5,110P57817,04:00,37.6
5,110P57817,04:15,41.5
5,110P57817,04:30,40.1
5,110P57817,04:45,34.5
5,110P57817,05:00,34.7
5,110P57817,05:15,35.0
5,110P57817,05:30,35.5
5,110P57817,05:45,33.8
5,110P57817,06:00,34.0
5,110P57817,06:15,35.4
5,110P57817,06:30,32.7
5,110P57817,06:45,34.3
5,110P57817,07:00,38.5
5,110P57817,07:15,39.7
5,110P57817,07:30,40.0
5,110P57817,07:45,39.5
5,110P57817,08:00,39.1
5,110P57817,08:15,38.3
5,110P57817,08:30,41.2
5,110P57817,08:45,40.6
5,110P57817,09:00,38.4
5,110P57817,09:15,39.9
5,110P57817,09:30,39.5
5,110P57817,09:45,39.1
5,110P57817,10:00,39.0
5,110P57817,10:15,36.7
5,110P57817,10:30,30.9
5,110P57817,10:45,34.3
5,110P57817,11:00,39.3
5,110P57817,11:15,37.6
5,110P57817,11:30,37.7
5,110P57817,11:45,38.7
5,110P57817,12:00,39.0
5,110P57817,12:15,37.3
5,110P57817,12:30,36.3
5,110P57817,12:45,36.5
5,110P57817,13:00,39.5
5,110P57817,13:15,39.0
5,110P57817,13:30,38.3
5,110P57817,13:45,38.0
5,110P57817,14:00,39.1
5,110P57817,14:15,39.7
5,110P57817,14:30,34.3
5,110P57817,14:45,34.2
5,110P57817,15:00,33.8
5,110P57817,15:15,34.5
5,110P57817,15:30,34.0
5,110P57817,15:45,36.5
5,110P57817,16:00,36.9
5,110P57817,16:15,37.4
5,110P57817,16:30,36.9
5,110P57817,16:45,36.7
5,110P57817,17:00,36.1
5,110P57817,17:15,37.4
5,110P57817,17:30,36.7
5,110P57817,17:45,36.2
5,110P57817,18:00,37.9
5,110P57817,18:15,35.5
5,110P57817,18:30,35.7
5,110P57817,18:45,38.1
5,110P57817,19:00,38.1
5,110P57817,19:15,38.5
5,110P57817,19:30,38.9
5,110P57817,19:45,36.6
5,110P57817,20:00,35.0
5,110P57817,20:15,36.4
5,110P57817,20:30,36.3
5,110P57817,20:45,35.2
5,110P57817,21:00,38.4
5,110P57817,21:15,39.8
5,110P57817,21:30,40.0
5,110P57817,21:45,38.8
5,110P57817,22:00,36.3
5,110P57817,22:15,35.3
5,110P57817,22:30,36.2
5,110P57817,22:45,37.0
5,110P57817,23:00,37.1
5,110P57817,23:15,38.5
5,110P57817,23:30,38.5
5,110P57817,23:45,38.2
8,110P57819,00:00,37.3
8,110P57819,00:15,36.2
8,110P57819,00:30,32.0
8,110P57819,00:45,32.5
8,110P57819,01:00,34.4
8,110P57819,01:15,36.0
8,110P57819,01:30,36.0
8,110P57819,01:45,36.0
8,110P57819,02:00,36.0
8,110P57819,02:15,36.0
8,110P57819,02:30,36.0
8,110P57819,02:45,36.0
8,110P57819,03:00,36.0
8,110P57819,03:15,36.4
8,110P57819,03:30,42.0
8,110P57819,03:45,41.1
8,110P57819,04:00,36.3
8,110P57819,04:15,37.6
8,110P57819,04:30,40.4
8,110P57819,04:45,37.9
8,110P57819,05:00,34.1
8,110P57819,05:15,33.5
8,110P57819,05:30,33.0
8,110P57819,05:45,42.0
8,110P57819,06:00,40.4
8,110P57819,06:15,34.4
8,110P57819,06:30,34.6
8,110P57819,06:45,40.7
8,110P57819,07:00,41.0
8,110P57819,07:15,37.5
8,110P57819,07:30,37.2
8,110P57819,07:45,40.0
8,110P57819,08:00,33.9
8,110P57819,08:15,31.1
8,110P57819,08:30,25.4
8,110P57819,08:45,32.7
8,110P57819,09:00,33.2
8,110P57819,09:15,34.8
8,110P57819,09:30,35.3
8,110P57819,09:45,43.0
8,110P57819,10:00,39.5
8,110P57819,10:15,37.5
8,110P57819,10:30,39.0
8,110P57819,10:45,42.3
8,110P57819,11:00,37.5
8,110P57819,11:15,36.9
8,110P57819,11:30,35.7
8,110P57819,11:45,34.6
8,110P57819,12:00,37.1
8,110P57819,12:15,37.4
8,110P57819,12:30,36.2
8,110P57819,12:45,37.3
8,110P57819,13:00,36.0
8,110P57819,13:15,38.4
8,110P57819,13:30,39.3
8,110P57819,13:45,38.2
8,110P57819,14:00,32.3
8,110P57819,14:15,34.5
8,110P57819,14:30,34.1
8,110P57819,14:45,36.9
8,110P57819,15:00,36.3
8,110P57819,15:15,32.1
8,110P57819,15:30,33.4
8,110P57819,15:45,40.3
8,110P57819,16:00,41.4
8,110P57819,16:15,36.7
8,110P57819,16:30,36.3
8,110P57819,16:45,34.4
8,110P57819,17:00,37.3
8,110P57819,17:15,41.6
8,110P57819,17:30,41.2
8,110P57819,17:45,42.0
8,110P57819,18:00,41.5
8,110P57819,18:15,39.2
8,110P57819,18:30,38.7
8,110P57819,18:45,40.6
8,110P57819,19:00,35.1
8,110P57819,19:15,32.8
8,110P57819,19:30,33.5
8,110P57819,19:45,37.6
8,110P57819,20:00,39.0
8,110P57819,20:15,35.3
8,110P57819,20:30,31.7
8,110P57819,20:45,34.1
8,110P57819,21:00,37.0
8,110P57819,21:15,36.6
8,110P57819,21:30,36.8
8,110P57819,21:45,37.9
8,110P57819,22:00,33.5
8,110P57819,22:15,37.1
8,110P57819,22:30,35.9
8,110P57819,22:45,35.5
8,110P57819,23:00,34.8
8,110P57819,23:15,34.3
8,110P57819,23:30,39.0
8,110P57819,23:45,38.8
33,110P57821,00:00,53.5
33,110P57821,00:15,54.6
33,110P57821,00:30,51.0
33,110P57821,00:45,47.3
33,110P57821,01:00,51.1
33,110P57821,01:15,47.6
33,110P57821,01:30,51.7
33,110P57821,01:45,54.1
33,110P57821,02:00,51.0
33,110P57821,02:15,52.5
33,110P57821,02:30,54.0
33,110P57821,02:45,58.7
33,110P57821,03:00,55.5
33,110P57821,03:15,51.5
33,110P57821,03:30,46.3
33,110P57821,03:45,44.7
33,110P57821,04:00,54.5
33,110P57821,04:15,62.3
33,110P57821,04:30,66.3
33,110P57821,04:45,68.3
33,110P57821,05:00,66.1
33,110P57821,05:15,68.2
33,110P57821,05:30,70.9
33,110P57821,05:45,64.0
33,110P57821,06:00,64.7
33,110P57821,06:15,67.2
33,110P57821,06:30,67.0
33,110P57821,06:45,64.9
33,110P57821,07:00,67.1
33,110P57821,07:15,64.5
33,110P57821,07:30,65.3
33,110P57821,07:45,66.2
33,110P57821,08:00,61.5
33,110P57821,08:15,63.9
33,110P57821,08:30,64.4
33,110P57821,08:45,65.2
33,110P57821,09:00,63.9
33,110P57821,09:15,63.5
33,110P57821,09:30,62.4
33,110P57821,09:45,54.7
33,110P57821,10:00,39.3
33,110P57821,10:15,41.3
33,110P57821,10:30,42.1
33,110P57821,10:45,42.1
33,110P57821,11:00,36.7
33,110P57821,11:15,41.0
33,110P57821,11:30,41.1
33,110P57821,11:45,36.5
33,110P57821,12:00,43.7
33,110P57821,12:15,37.0
33,110P57821,12:30,38.0
33,110P57821,12:45,44.6
33,110P57821,13:00,42.7
33,110P57821,13:15,45.3
33,110P57821,13:30,42.0
33,110P57821,13:45,45.3
33,110P57821,14:00,56.3
33,110P57821,14:15,46.9
33,110P57821,14:30,60.4
33,110P57821,14:45,57.1
33,110P57821,15:00,59.1
33,110P57821,15:15,52.6
33,110P57821,15:30,59.3
33,110P57821,15:45,57.9
33,110P57821,16:00,56.9
33,110P57821,16:15,56.5
33,110P57821,16:30,57.8
33,110P57821,16:45,52.2
33,110P57821,17:00,55.7
33,110P57821,17:15,56.9
33,110P57821,17:30,52.5
33,110P57821,17:45,58.1
33,110P57821,18:00,60.4
33,110P57821,18:15,60.0
33,110P57821,18:30,60.1
33,110P57821,18:45,59.7
33,110P57821,19:00,59.3
33,110P57821,19:15,60.9
33,110P57821,19:30,63.0
33,110P57821,19:45,64.1
33,110P57821,20:00,63.4
33,110P57821,20:15,61.2
33,110P57821,20:30,58.9
33,110P57821,20:45,59.3
33,110P57821,21:00,63.5
33,110P57821,21:15,64.5
33,110P57821,21:30,62.7
33,110P57821,21:45,58.5
33,110P57821,22:00,53.6
33,110P57821,22:15,43.7
33,110P57821,22:30,36.0
33,110P57821,22:45,36.9
33,110P57821,23:00,30.5
33,110P57821,23:15,30.8
33,110P57821,23:30,39.6
33,110P57821,23:45,33.2
35,110P57823,00:00,46.7
35,110P57823,00:15,46.9
35,110P57823,00:30,45.9
35,110P57823,00:45,45.7
35,110P57823,01:00,50.5
35,110P57823,01:15,52.0
35,110P57823,01:30,52.7
35,110P57823,01:45,50.2
35,110P57823,02:00,51.5
35,110P57823,02:15,44.1
35,110P57823,02:30,42.7
35,110P57823,02:45,47.7
35,110P57823,03:00,52.0
35,110P57823,03:15,51.4
35,110P57823,03:30,46.3
35,110P57823,03:45,42.0
35,110P57823,04:00,41.6
35,110P57823,04:15,43.8
35,110P57823,04:30,44.1
35,110P57823,04:45,43.2
35,110P57823,05:00,42.8
35,110P57823,05:15,46.1
35,110P57823,05:30,49.5
35,110P57823,05:45,49.6
35,110P57823,06:00,48.1
35,110P57823,06:15,46.6
35,110P57823,06:30,50.5
35,110P57823,06:45,52.2
35,110P57823,07:00,48.1
35,110P57823,07:15,44.2
35,110P57823,07:30,44.5
35,110P57823,07:45,50.1
35,110P57823,08:00,53.5
35,110P57823,08:15,52.1
35,110P57823,08:30,51.8
35,110P57823,08:45,49.9
35,110P57823,09:00,51.2
35,110P57823,09:15,52.5
35,110P57823,09:30,47.5
35,110P57823,09:45,44.3
35,110P57823,10:00,46.1
35,110P57823,10:15,47.5
35,110P57823,10:30,45.7
35,110P57823,10:45,43.9
35,110P57823,11:00,45.5
35,110P57823,11:15,45.1
35,110P57823,11:30,43.1
35,110P57823,11:45,41.3
35,110P57823,12:00,45.6
35,110P57823,12:15,47.4
35,110P57823,12:30,47.9
35,110P57823,12:45,50.1
35,110P57823,13:00,43.2
35,110P57823,13:15,47.9
35,110P57823,13:30,49.5
35,110P57823,13:45,50.9
35,110P57823,14:00,50.7
35,110P57823,14:15,50.3
35,110P57823,14:30,50.5
35,110P57823,14:45,49.1
35,110P57823,15:00,51.0
35,110P57823,15:15,47.2
35,110P57823,15:30,49.7
35,110P57823,15:45,51.7
35,110P57823,16:00,49.5
35,110P57823,16:15,48.0
35,110P57823,16:30,45.6
35,110P57823,16:45,45.5
35,110P57823,17:00,49.1
35,110P57823,17:15,51.7
35,110P57823,17:30,48.6
35,110P57823,17:45,45.8
35,110P57823,18:00,45.7
35,110P57823,18:15,48.6
35,110P57823,18:30,49.9
35,110P57823,18:45,49.6
35,110P57823,19:00,48.0
35,110P57823,19:15,49.1
35,110P57823,19:30,49.2
35,110P57823,19:45,50.1
35,110P57823,20:00,51.5
35,110P57823,20:15,49.8
35,110P57823,20:30,48.5
35,110P57823,20:45,49.0
35,110P57823,21:00,47.9
35,110P57823,21:15,46.9
35,110P57823,21:30,46.6
35,110P57823,21:45,49.1
35,110P57823,22:00,50.7
35,110P57823,22:15,45.3
35,110P57823,22:30,42.8
35,110P57823,22:45,44.5
35,110P57823,23:00,45.0
35,110P57823,23:15,44.9
35,110P57823,23:30,41.0
35,110P57823,23:45,42.7
36,110P57825,00:00,58.8
36,110P57825,00:15,56.3
36,110P57825,00:30,59.0
36,110P57825,00:45,57.3
36,110P57825,01:00,58.9
36,110P57825,01:15,59.3
36,110P57825,01:30,58.3
36,110P57825,01:45,61.1
36,110P57825,02:00,59.8
36,110P57825,02:15,59.3
36,110P57825,02:30,62.2
36,110P57825,02:45,61.3
36,110P57825,03:00,59.3
36,110P57825,03:15,58.1
36,110P57825,03:30,54.9
36,110P57825,03:45,56.2
36,110P57825,04:00,59.4
36,110P57825,04:15,66.3
36,110P57825,04:30,67.8
36,110P57825,04:45,67.7
36,110P57825,05:00,67.9
36,110P57825,05:15,68.7
36,110P57825,05:30,69.4
36,110P57825,05:45,66.6
36,110P57825,06:00,66.9
36,110P57825,06:15,67.8
36,110P57825,06:30,67.7
36,110P57825,06:45,66.1
36,110P57825,07:00,67.2
36,110P57825,07:15,66.4
36,110P57825,07:30,65.1
36,110P57825,07:45,68.3
36,110P57825,08:00,64.3
36,110P57825,08:15,65.3
36,110P57825,08:30,63.6
36,110P57825,08:45,64.5
36,110P57825,09:00,64.3
36,110P57825,09:15,65.1
36,110P57825,09:30,63.3
36,110P57825,09:45,38.2
36,110P57825,10:00,27.6
36,110P57825,10:15,20.5
36,110P57825,10:30,25.3
36,110P57825,10:45,26.3
36,110P57825,11:00,21.9
36,110P57825,11:15,25.9
36,110P57825,11:30,26.8
36,110P57825,11:45,21.3
36,110P57825,12:00,28.2
36,110P57825,12:15,25.3
36,110P57825,12:30,24.5
36,110P57825,12:45,30.3
36,110P57825,13:00,27.3
36,110P57825,13:15,27.0
36,110P57825,13:30,18.9
36,110P57825,13:45,20.9
36,110P57825,14:00,32.4
36,110P57825,14:15,31.5
36,110P57825,14:30,62.4
36,110P57825,14:45,50.9
36,110P57825,15:00,58.8
36,110P57825,15:15,54.3
36,110P57825,15:30,63.0
36,110P57825,15:45,61.3
36,110P57825,16:00,59.7
36,110P57825,16:15,59.3
36,110P57825,16:30,57.7
36,110P57825,16:45,55.7
36,110P57825,17:00,57.3
36,110P57825,17:15,57.5
36,110P57825,17:30,54.9
36,110P57825,17:45,59.6
36,110P57825,18:00,62.8
36,110P57825,18:15,62.5
36,110P57825,18:30,63.3
36,110P57825,18:45,62.0
36,110P57825,19:00,58.3
36,110P57825,19:15,62.5
36,110P57825,19:30,66.4
36,110P57825,19:45,66.7
36,110P57825,20:00,65.7
36,110P57825,20:15,62.9
36,110P57825,20:30,61.7
36,110P57825,20:45,62.9
36,110P57825,21:00,65.1
36,110P57825,21:15,66.2
36,110P57825,21:30,63.1
36,110P57825,21:45,60.5
36,110P57825,22:00,60.7
36,110P57825,22:15,52.9
36,110P57825,22:30,48.4
36,110P57825,22:45,52.9
36,110P57825,23:00,51.0
36,110P57825,23:15,53.0
36,110P57825,23:30,57.0
36,110P57825,23:45,48.8
32,110P57829,00:00,64.5
32,110P57829,00:15,60.3
32,110P57829,00:30,65.1
32,110P57829,00:45,62.6
32,110P57829,01:00,65.4
32,110P57829,01:15,64.3
32,110P57829,01:30,64.8
32,110P57829,01:45,66.0
32,110P57829,02:00,65.8
32,110P57829,02:15,62.9
32,110P57829,02:30,66.7
32,110P57829,02:45,65.5
32,110P57829,03:00,64.3
32,110P57829,03:15,64.6
32,110P57829,03:30,64.1
32,110P57829,03:45,63.6
32,110P57829,04:00,64.1
32,110P57829,04:15,67.1
32,110P57829,04:30,67.3
32,110P57829,04:45,66.4
32,110P57829,05:00,69.1
32,110P57829,05:15,68.9
32,110P57829,05:30,69.1
32,110P57829,05:45,67.0
32,110P57829,06:00,66.1
32,110P57829,06:15,67.1
32,110P57829,06:30,67.8
32,110P57829,06:45,68.0
32,110P57829,07:00,66.8
32,110P57829,07:15,67.6
32,110P57829,07:30,66.7
32,110P57829,07:45,66.1
32,110P57829,08:00,66.3
32,110P57829,08:15,64.9
32,110P57829,08:30,61.1
32,110P57829,08:45,59.9
32,110P57829,09:00,65.4
32,110P57829,09:15,64.9
32,110P57829,09:30,63.4
32,110P57829,09:45,27.4
32,110P57829,10:00,20.9
32,110P57829,10:15,15.0
